,Loyalty#,Customer Name,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,Customer Lifetime Value,EnrollmentType,IsCancelled,Tenure_months
7081,501602,Melanie Kemper,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,College,Urban,0.0,Single,Nova,2018-11-08,6600.48,Standard,0,86.4
7082,438869,Soraya Simpelo,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,23616.0,Married,Nova,2015-12-20,6610.05,Standard,0,121.5
7083,493350,Dorethea Rocco,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Urban,23616.0,Married,Nova,2020-04-13,6610.05,Standard,0,69.0
7084,800878,Annis Mouzon,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,28792.0,Single,Nova,2020-01-16,6612.62,Standard,0,71.9
7085,749112,Hortencia Aday,Alberta,Banff,51.178398,-115.5708,V5R 1W3,female,College,Rural,0.0,Single,Nova,2021-06-20,6613.97,Standard,0,54.6
7086,966372,Stephany Seivert,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Suburban,0.0,Single,Nova,2016-12-17,6617.14,Standard,0,109.4
7087,270969,Carey Riveron,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,High School or Below,Rural,20068.0,Married,Nova,2021-06-24,6618.02,Standard,0,54.4
7088,885723,Lorenzo Slanker,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,25075.0,Single,Nova,2016-12-01,6620.44,Standard,0,110.0
7089,372237,Stephaine Assad,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Married,Nova,2016-08-23,6624.61,Standard,0,113.3
7090,116207,Lorie Ohlensehlen,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,41460.0,Married,Nova,2020-01-08,6625.29,Standard,1,8.1
7091,152014,Lien Wilham,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Rural,41460.0,Married,Nova,2019-04-13,6625.29,Standard,0,81.2
7092,236794,Nolan Hogstrum,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Suburban,0.0,Married,Nova,2021-12-11,6625.47,Standard,0,48.8
7093,851370,Cecelia Trudelle,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Suburban,0.0,Married,Nova,2021-06-08,6625.47,Standard,0,55.0
7094,452994,Olevia Troutner,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Rural,82377.0,Married,Nova,2021-03-08,6627.15,2021 Promotion,0,58.0
7095,769602,Delta Twiest,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,90751.0,Married,Nova,2018-11-02,6627.17,Standard,1,8.1
7096,874184,Epifania Viviano,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Rural,0.0,Divorced,Nova,2017-02-15,6630.84,Standard,0,107.4
7097,562361,Lester Krance,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,Bachelor,Urban,63483.0,Married,Nova,2021-02-15,6633.14,2021 Promotion,0,58.7
7098,497281,Sibyl Florine,Ontario,London,42.984924,-81.245277,M5B 3E4,female,College,Suburban,0.0,Married,Nova,2021-04-09,6637.23,2021 Promotion,0,57.0
7099,269297,Jose Swiller,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Rural,21586.0,Married,Nova,2017-04-19,6638.12,Standard,0,105.3
7100,414757,Bo Onnen,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Suburban,21144.0,Married,Nova,2017-07-27,6645.93,Standard,0,102.0
7101,300945,Tish Mandolfo,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Rural,95815.0,Married,Nova,2021-07-22,6646.75,Standard,0,53.5
7102,115749,Vicki Seufer,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,99494.0,Married,Nova,2021-06-19,6650.82,Standard,0,54.6
7103,325382,Marissa Castejon,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,College,Rural,0.0,Single,Nova,2017-05-18,6656.71,Standard,0,104.4
7104,901690,Janell Petterson,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,55663.0,Married,Nova,2016-07-05,6661.18,Standard,0,114.9
7105,207220,Shawnta Sharrow,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Rural,0.0,Married,Nova,2019-10-16,6661.74,Standard,0,75.0
7106,490932,Buena Schallhorn,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,female,College,Urban,0.0,Married,Nova,2018-09-05,6669.18,Standard,0,88.5
7107,159351,Penelope Salomone,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,56531.0,Married,Nova,2016-08-21,6670.85,Standard,0,113.4
7108,714757,Kerrie Fabiani,Ontario,Ottawa,45.421532,-75.697189,V5R 1W3,male,College,Rural,0.0,Single,Nova,2019-06-22,6671.77,Standard,0,78.9
7109,643476,Lilly Ghoston,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Suburban,85019.0,Married,Nova,2021-02-08,6673.74,2021 Promotion,0,59.0
7110,755406,Darcel Digiovanni,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,92653.0,Married,Nova,2017-11-29,6674.46,Standard,0,97.9
7111,245440,Kate Sinstack,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0.0,Single,Nova,2016-07-20,6679.14,Standard,1,45.7
7112,853266,Beckie Bonanno,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,24432.0,Married,Nova,2021-06-26,6680.15,Standard,0,54.4
7113,563428,Madonna Akerman,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,23772.0,Married,Nova,2017-10-12,6687.59,Standard,1,3.6
7114,125919,Joesph Monnet,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Urban,56980.0,Married,Nova,2019-11-15,6689.02,Standard,0,74.0
7115,360256,Lou Woehrle,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,56980.0,Married,Nova,2020-07-31,6689.02,Standard,0,65.4
7116,468192,Hiroko Landrus,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,56980.0,Married,Nova,2019-05-19,6689.02,Standard,0,80.0
7117,711775,Justina Lory,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Suburban,56980.0,Married,Nova,2018-04-05,6689.02,Standard,1,2.6
7118,480502,Rogelio Watler,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,57240.0,Married,Nova,2020-10-16,6696.9,Standard,1,13.0
7119,700430,Ouida Rener,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Rural,0.0,Single,Nova,2015-10-28,6699.22,Standard,0,123.3
7120,828988,Laila Bueti,Alberta,Banff,51.178398,-115.5708,V5R 1W3,male,Bachelor,Urban,56398.0,Married,Nova,2018-11-22,6701.57,Standard,0,85.9
7121,783928,Phyliss Jeansonne,Ontario,Toronto,43.653225,-79.383186,V5R 1W3,male,High School or Below,Urban,18400.0,Married,Nova,2019-01-06,6701.77,Standard,0,84.4
7122,288491,Dorathy Sokol,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Suburban,44891.0,Married,Nova,2017-06-09,6712.29,Standard,0,103.6
7123,985211,Treasa Oechsle,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,College,Urban,0.0,Married,Nova,2017-04-15,6714.07,Standard,0,105.5
7124,628924,Kareem Abolafia,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,College,Rural,0.0,Single,Nova,2019-02-28,6715.34,Standard,0,82.7
7125,157672,Janett Dauterive,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Master,Urban,21835.0,Married,Nova,2020-07-27,6715.59,Standard,0,65.5
7126,120140,Daryl Magnotti,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Urban,36510.0,Married,Nova,2018-03-17,6721.89,Standard,0,94.3
7127,713299,Lorna Kam,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,College,Urban,0.0,Single,Nova,2021-04-13,6722.7,2021 Promotion,0,56.8
7128,888430,Bettina Pitstick,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,College,Suburban,0.0,Single,Nova,2021-05-18,6731.05,Standard,0,55.7
7129,892632,Hwa Gendreau,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Urban,0.0,Single,Nova,2018-08-11,6739.32,Standard,0,89.4
7130,331992,Karl Touchette,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,College,Rural,0.0,Married,Nova,2021-11-11,6739.66,Standard,0,49.8
7131,424917,Syble Bleacher,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,College,Rural,0.0,Single,Nova,2018-12-01,6743.12,Standard,0,85.6
7132,570796,Bobbie Garibaldo,Ontario,Ottawa,45.421532,-75.697189,V5R 1W3,female,College,Rural,0.0,Single,Nova,2017-12-09,6743.13,Standard,0,97.5
7133,402706,Viki Milford,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Urban,0.0,Married,Nova,2017-07-03,6744.19,Standard,0,102.8
7134,557458,Shanna Pedro,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,College,Suburban,0.0,Married,Nova,2019-04-12,6744.19,Standard,0,81.2
7135,410218,Katia Balque,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,53058.0,Married,Nova,2017-12-22,6745.89,Standard,0,97.1
7136,567261,Esmeralda Luescher,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,Bachelor,Rural,70328.0,Married,Nova,2015-10-01,6746.43,Standard,0,124.2
7137,241455,Tonya Brintnall,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Doctor,Rural,26721.0,Divorced,Nova,2021-07-22,6747.52,Standard,0,53.5
7138,580472,Sydney Carin,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Doctor,Suburban,26721.0,Divorced,Nova,2015-11-19,6747.52,Standard,0,122.6
7139,522111,Arnold Cilek,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Urban,68423.0,Single,Nova,2017-11-23,6748.23,Standard,0,98.1
7140,569720,Maile Lewellen,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,College,Urban,0.0,Married,Nova,2015-11-04,6751.44,Standard,0,123.1
7141,932100,Reiko Junious,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Rural,33288.0,Married,Nova,2016-12-21,6756.65,Standard,1,17.2
7142,277188,Shannan Demarco,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Urban,70829.0,Divorced,Nova,2018-03-25,6761.11,Standard,0,94.0
7143,356812,Beatriz Minshall,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Rural,0.0,Single,Nova,2016-05-20,6763.18,2021 Promotion,0,116.5
7144,888115,Marlen Kazee,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Urban,39650.0,Married,Nova,2019-12-02,6767.81,Standard,0,73.4
7145,873468,Jackie Perrucci,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,College,Rural,0.0,Single,Nova,2017-03-30,6769.32,Standard,0,106.0
7146,117358,Cheyenne Minaya,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,74422.0,Divorced,Nova,2021-11-27,6770.31,Standard,0,49.2
7147,205195,Marcel Coombs,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,Bachelor,Urban,74422.0,Divorced,Nova,2016-04-23,6770.31,Standard,1,33.3
7148,118379,Tomeka Curren,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Suburban,27354.0,Married,Nova,2017-03-07,6775.92,Standard,0,106.8
7149,229210,Nicky Catledge,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Urban,27354.0,Married,Nova,2017-02-24,6775.92,Standard,0,107.1
7150,963642,Abraham Rettele,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,College,Urban,0.0,Single,Nova,2019-08-20,6778.84,Standard,0,76.9
7151,681822,Olen Zale,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,26116.0,Married,Nova,2017-02-17,6782.56,Standard,0,107.4
7152,193953,Paul Mikeska,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Urban,0.0,Single,Nova,2018-06-20,6784.89,Standard,0,91.1
7153,206284,Jamey Switcher,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Urban,0.0,Single,Nova,2021-03-29,6784.89,2021 Promotion,0,57.3
7154,299501,Cynthia Selinger,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,College,Urban,0.0,Single,Nova,2018-06-09,6785.54,Standard,0,91.5
7155,627778,Jacalyn Freyre,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,College,Suburban,0.0,Single,Nova,2020-04-15,6788.08,Standard,0,68.9
7156,590727,Nobuko Ruether,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Single,Nova,2020-05-25,6791.22,Standard,1,8.2
7157,669501,Laurie Baccari,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,College,Suburban,0.0,Single,Nova,2017-12-06,6791.22,Standard,0,97.6
7158,939766,Bryan Slimmer,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Suburban,22250.0,Married,Nova,2020-02-01,6793.77,Standard,0,71.4
7159,971164,Lashaunda Queeley,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Suburban,22250.0,Married,Nova,2018-05-11,6793.77,Standard,0,92.4
7160,983416,Sunday Feliberty,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,High School or Below,Rural,17937.0,Single,Nova,2021-04-13,6796.84,2021 Promotion,0,56.8
7161,441113,Andrea Deister,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Suburban,32517.0,Single,Nova,2018-02-01,6798.27,Standard,0,95.7
7162,170656,Gabriel Degro,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Rural,47451.0,Married,Nova,2017-09-17,6802.07,Standard,0,100.3
7163,676371,Elida Partenope,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,47451.0,Married,Nova,2020-12-19,6802.07,Standard,0,60.7
7164,286611,Barbar Gulyas,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,43758.0,Married,Nova,2021-02-01,6803.6,2021 Promotion,0,59.2
7165,713085,Lorelei Minkins,Alberta,Banff,51.178398,-115.5708,V5R 1W3,male,Bachelor,Suburban,37839.0,Married,Nova,2020-02-11,6806.49,Standard,0,71.1
7166,197509,Delisa Minkin,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,32787.0,Married,Nova,2018-06-19,6807.27,Standard,0,91.1
7167,264904,Breanne Serandos,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,College,Urban,0.0,Married,Nova,2021-09-14,6810.53,Standard,0,51.7
7168,469238,Aleisha Lenning,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Suburban,0.0,Married,Nova,2021-03-10,6810.53,2021 Promotion,0,58.0
7169,891810,Maxie Kitch,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,22492.0,Divorced,Nova,2015-09-17,6819.23,Standard,0,124.7
7170,361707,Wilfred Castano,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,College,Suburban,0.0,Single,Nova,2018-09-23,6829.41,Standard,0,87.9
7171,292617,Winnie Raif,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,College,Urban,0.0,Married,Nova,2018-11-01,6832.11,Standard,0,86.6
7172,853608,Karlyn Bucchin,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,66627.0,Married,Nova,2017-07-10,6832.37,Standard,0,102.6
7173,871287,Shalonda Perretta,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Suburban,66627.0,Married,Nova,2016-08-09,6832.37,Standard,0,113.8
7174,300051,Jarred Mcnorton,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,90750.0,Married,Nova,2015-05-30,6837.54,Standard,0,128.3
7175,703505,Margit Vittone,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,90750.0,Married,Nova,2018-10-07,6837.54,Standard,1,38.1
7176,201683,Loralee Zellman,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Suburban,51859.0,Married,Nova,2016-01-28,6837.93,Standard,0,120.2
7177,324143,Roseanna Byone,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Doctor,Suburban,15871.0,Married,Nova,2017-09-21,6838.77,Standard,0,100.2
7178,950947,Mario Hensle,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Doctor,Rural,15871.0,Married,Nova,2017-12-26,6838.77,Standard,1,16.5
7179,126219,Pansy Spanswick,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,College,Urban,0.0,Divorced,Nova,2017-01-28,6846.15,Standard,0,108.0
7180,668325,Jerica Stedronsky,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,College,Urban,0.0,Divorced,Nova,2021-05-06,6846.15,Standard,0,56.1
7181,712026,Reuben Ochalek,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Urban,0.0,Divorced,Nova,2016-12-13,6846.15,Standard,0,109.6
7182,828918,Neta Bushway,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0.0,Divorced,Nova,2017-11-29,6846.15,Standard,0,97.9
7183,928804,Delcie Rosillo,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Suburban,0.0,Divorced,Nova,2015-10-09,6846.15,Standard,0,123.9
7184,327910,Ezra Korthauer,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Urban,71038.0,Married,Nova,2018-11-15,6847.12,Standard,0,86.2
7185,553530,Maren Rozeboom,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Married,Nova,2019-01-10,6847.59,Standard,0,84.3
7186,720536,Lulu Neiss,British Columbia,Kelowna,49.887951,-119.49601,V5R 1W3,female,College,Suburban,0.0,Single,Nova,2017-09-06,6852.0,Standard,1,8.1
7187,971627,Elidia Meiss,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,54780.0,Married,Nova,2019-11-09,6862.51,Standard,0,74.2
7188,120868,Janeen Meisels,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Urban,56779.0,Divorced,Nova,2020-01-15,6862.87,Standard,0,72.0
7189,163388,Christie Stapley,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Rural,56779.0,Divorced,Nova,2017-12-23,6862.87,Standard,0,97.1
7190,280659,Leighann Moon,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,25352.0,Married,Nova,2020-10-15,6863.12,Standard,0,62.8
7191,615578,Asley Laclair,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Suburban,0.0,Divorced,Nova,2015-07-15,6866.09,Standard,0,126.8
7192,726735,Johnnie Esbensen,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,College,Rural,0.0,Single,Nova,2020-05-25,6870.61,Standard,0,67.6
7193,473648,Lacie Voncannon,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Suburban,0.0,Married,Nova,2021-08-24,6871.97,Standard,0,52.4
7194,183096,Trinh Ault,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,Bachelor,Rural,22093.0,Divorced,Nova,2017-04-12,6874.33,Standard,0,105.6
7195,673492,Shoshana Barthel,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Rural,0.0,Single,Nova,2021-02-13,6875.61,2021 Promotion,0,58.8
7196,239184,Clare Wride,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Rural,0.0,Divorced,Nova,2016-11-30,6877.82,Standard,0,110.0
7197,674933,Eddy Merendino,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,female,Bachelor,Suburban,39020.0,Married,Nova,2021-03-02,6878.01,2021 Promotion,0,58.2
7198,772381,Dawna Apshire,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,63935.0,Married,Nova,2016-05-21,6880.47,Standard,0,116.4
7199,319433,Sheri Smithingell,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,84869.0,Married,Nova,2018-09-09,6883.69,Standard,0,88.4
7200,582429,Tommie Ryneer,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Rural,34615.0,Married,Nova,2016-08-09,6886.32,Standard,1,55.4
7201,755362,Carlita Sayavong,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Urban,30814.0,Married,Nova,2020-07-21,6889.62,Standard,0,65.7
7202,616611,Zada Imeson,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,male,Bachelor,Suburban,70950.0,Married,Nova,2016-08-14,6898.46,Standard,1,18.8
7203,553089,Araceli Brosig,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,College,Rural,0.0,Married,Nova,2015-06-27,6900.95,Standard,0,127.4
7204,983968,Cathi Gulan,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,College,Rural,0.0,Single,Nova,2019-12-02,6904.08,Standard,0,73.4
7206,347629,Maris Virrueta,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Rural,0.0,Married,Nova,2020-06-19,6912.04,Standard,0,66.8
7207,207860,Arianna Sindel,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,College,Suburban,0.0,Single,Nova,2020-10-06,6919.02,Standard,1,8.1
7208,485933,Charlena Erhard,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Suburban,0.0,Single,Nova,2015-09-05,6919.02,Standard,0,125.1
7209,548126,Pattie Mosqueda,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,67534.0,Married,Nova,2018-09-16,6921.0,Standard,0,88.2
7210,907934,Willodean Gruesbeck,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,High School or Below,Suburban,16483.0,Married,Nova,2016-04-11,6921.97,Standard,0,117.8
7211,761694,Felisha Selin,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,88893.0,Married,Nova,2020-05-06,6925.18,Standard,0,68.2
7212,601625,Jerold Pesek,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,22907.0,Married,Nova,2021-03-19,6928.6,2021 Promotion,0,57.7
7213,740407,Lenny Heinbaugh,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,22907.0,Married,Nova,2021-09-22,6928.6,Standard,0,51.4
7214,185561,Mika Cassandra,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,College,Rural,0.0,Single,Nova,2016-03-21,6933.34,Standard,0,118.5
7215,495912,Gilda Germer,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,College,Suburban,0.0,Single,Nova,2017-08-30,6933.34,Standard,0,100.9
7216,527838,Clyde Piesco,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Urban,0.0,Married,Nova,2017-09-30,6940.07,Standard,0,99.9
7217,235709,Charles Fischman,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,College,Urban,0.0,Married,Nova,2019-10-06,6941.9,Standard,1,27.0
7218,777351,Irina Arview,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Urban,0.0,Single,Nova,2016-03-22,6943.74,Standard,0,118.4
7219,585793,Janna Whinery,Ontario,London,42.984924,-81.245277,M5B 3E4,male,College,Urban,0.0,Single,Nova,2019-09-07,6944.74,Standard,0,76.3
7220,383147,Wanda Halmes,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Doctor,Urban,15850.0,Married,Nova,2018-11-17,6945.02,Standard,0,86.1
7221,653890,Renetta Fullenkamp,British Columbia,Kelowna,49.887951,-119.49601,V5R 1W3,female,College,Rural,0.0,Single,Nova,2018-06-10,6947.84,Standard,1,8.2
7222,475395,Blake Coult,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Suburban,40598.0,Single,Nova,2020-09-01,6948.33,Standard,1,8.1
7223,442251,Felicia Riccitelli,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,College,Urban,0.0,Married,Nova,2021-04-25,6948.42,2021 Promotion,0,56.4
7224,690776,Mack Kenebrew,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,College,Suburban,0.0,Married,Nova,2018-05-09,6948.42,2021 Promotion,0,92.5
